Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","1974","1974","tonnes","40416","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","1978","1978","tonnes","44190","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","1981","1981","tonnes","47521","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","1985","1985","tonnes","51802","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","1989","1989","tonnes","49941","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","1993","1993","tonnes","56280","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","1997","1997","tonnes","59824","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","2000","2000","tonnes","52988","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","2004","2004","tonnes","50237","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","2006","2006","tonnes","46964","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","2008","2008","tonnes","50828","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","2010","2010","tonnes","45230","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","2012","2012","tonnes","42818","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01701","Haricots secs","2014","2014","tonnes","43163.51","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1965","1965","tonnes","1292","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1970","1970","tonnes","4163","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1974","1974","tonnes","5135","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1978","1978","tonnes","2832","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1981","1981","tonnes","11036","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1985","1985","tonnes","35326","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1989","1989","tonnes","31483","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1993","1993","tonnes","34661","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","1997","1997","tonnes","150758","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","2000","2000","tonnes","183090","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","2004","2004","tonnes","125304","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","2006","2006","tonnes","180461","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","2008","2008","tonnes","400294","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","2010","2010","tonnes","230873","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","2012","2012","tonnes","210761","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21641.01","Huile de colza ou de canola, brute","2014","2014","tonnes","143377.42","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1965","1965","tonnes","1258","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1970","1970","tonnes","58071","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1974","1974","tonnes","108828","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1978","1978","tonnes","135874","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1981","1981","tonnes","141294","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1985","1985","tonnes","147418","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1989","1989","tonnes","81054","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1993","1993","tonnes","134366","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","1997","1997","tonnes","218576","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","2000","2000","tonnes","131276","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","2004","2004","tonnes","118544","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","2006","2006","tonnes","403395","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","2008","2008","tonnes","298171","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","2010","2010","tonnes","185156","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","2012","2012","tonnes","230982","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","21631.01","Huile de graines de tournesol, brute","2014","2014","tonnes","182235.76","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1965","1965","tonnes","36730","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1970","1970","tonnes","41065","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1974","1974","tonnes","56446","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1978","1978","tonnes","67259","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1981","1981","tonnes","63961","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1985","1985","tonnes","62617","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1989","1989","tonnes","69599","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1993","1993","tonnes","78519","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","1997","1997","tonnes","103548","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","2000","2000","tonnes","124321","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","2004","2004","tonnes","267586","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","2006","2006","tonnes","334841","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","2008","2008","tonnes","377456","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","2010","2010","tonnes","327516","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","2012","2012","tonnes","421821","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2165","Huile de palme","2014","2014","tonnes","418433.53","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1965","1965","tonnes","15647","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1970","1970","tonnes","14956","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1974","1974","tonnes","25622","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1978","1978","tonnes","21132","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1981","1981","tonnes","33187","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1985","1985","tonnes","30017","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1989","1989","tonnes","35959","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1993","1993","tonnes","55761","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","1997","1997","tonnes","68308","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","2000","2000","tonnes","82705","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","2004","2004","tonnes","99238","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","2006","2006","tonnes","100590","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","2008","2008","tonnes","109434","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","2010","2010","tonnes","113097","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","2012","2012","tonnes","116500","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2167","Huile d'olives","2014","2014","tonnes","115268.79","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1965","1965","tonnes","60021","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1970","1970","tonnes","50504","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1974","1974","tonnes","31196","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1978","1978","tonnes","24369","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1981","1981","tonnes","17874","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1985","1985","tonnes","39479","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1989","1989","tonnes","44494","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1993","1993","tonnes","38992","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","1997","1997","tonnes","49920","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","2000","2000","tonnes","68898","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","2004","2004","tonnes","91555","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","2006","2006","tonnes","100951","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","2008","2008","tonnes","87537","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","2010","2010","tonnes","96197","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","2012","2012","tonnes","115208","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01214","Laitue et chicorée","2014","2014","tonnes","118925.24","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1965","1965","tonnes","19289","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1970","1970","tonnes","20805","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1974","1974","tonnes","22986","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1978","1978","tonnes","18349","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1981","1981","tonnes","21101","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1985","1985","tonnes","20313","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1989","1989","tonnes","23400","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1993","1993","tonnes","36923","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","1997","1997","tonnes","26338","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","2000","2000","tonnes","35597","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","2004","2004","tonnes","26612","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","2006","2006","tonnes","31903","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","2008","2008","tonnes","31086","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","2010","2010","tonnes","29735","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","2012","2012","tonnes","25457","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01704","Lentilles secs","2014","2014","tonnes","29844.22","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1965","1965","tonnes","665900","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1970","1970","tonnes","462100","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1974","1974","tonnes","238169","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1978","1978","tonnes","859294","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1981","1981","tonnes","647756","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1985","1985","tonnes","474193","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1989","1989","tonnes","100419","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1993","1993","tonnes","292923","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","1997","1997","tonnes","226505","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2000","2000","tonnes","281458","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2004","2004","tonnes","323019","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2006","2006","tonnes","252916","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2008","2008","tonnes","410122","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2010","2010","tonnes","348191","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2012","2012","tonnes","429312","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2014","2014","tonnes","588080.24","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1965","1965","tonnes","250","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1970","1970","tonnes","247","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1974","1974","tonnes","45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1978","1978","tonnes","96","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1981","1981","tonnes","174","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1985","1985","tonnes","227","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1989","1989","tonnes","220","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1993","1993","tonnes","247","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1997","1997","tonnes","451","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2000","2000","tonnes","1615","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2004","2004","tonnes","2410","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2006","2006","tonnes","1148","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2008","2008","tonnes","1933","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2010","2010","tonnes","1519","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2012","2012","tonnes","1375","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2014","2014","tonnes","1294.47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1965","1965","tonnes","478","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1970","1970","tonnes","3078","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1974","1974","tonnes","8987","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1978","1978","tonnes","457966","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1981","1981","tonnes","71243","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1985","1985","tonnes","108712","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1989","1989","tonnes","87309","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1993","1993","tonnes","103089","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1997","1997","tonnes","64042","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2000","2000","tonnes","98933","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2004","2004","tonnes","23565","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2006","2006","tonnes","37870","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2008","2008","tonnes","66549","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2010","2010","tonnes","76673","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2012","2012","tonnes","96518","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2014","2014","tonnes","53378.17","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1965","1965","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1970","1970","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1974","1974","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1978","1978","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1981","1981","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1985","1985","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1989","1989","tonnes","10816","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1993","1993","tonnes","9948","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1997","1997","tonnes","11534","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2000","2000","tonnes","12986","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2004","2004","tonnes","9076","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2006","2006","tonnes","9103","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2008","2008","tonnes","7961","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2010","2010","tonnes","5600","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2012","2012","tonnes","5424","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2014","2014","tonnes","5774.66","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1965","1965","tonnes","4457","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1970","1970","tonnes","2635","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1974","1974","tonnes","4363","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1978","1978","tonnes","4541","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1981","1981","tonnes","4219","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1985","1985","tonnes","4589","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1989","1989","tonnes","5522","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1993","1993","tonnes","6752","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1997","1997","tonnes","5508","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2000","2000","tonnes","8348","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2004","2004","tonnes","7206","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2006","2006","tonnes","6898","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2008","2008","tonnes","5626","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2010","2010","tonnes","5860","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2012","2012","tonnes","9298","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2014","2014","tonnes","13396.54","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1965","1965","tonnes","24831","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1970","1970","tonnes","27038","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1974","1974","tonnes","27542","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1978","1978","tonnes","19562","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1981","1981","tonnes","25111","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1985","1985","tonnes","34889","A","Chiffre officiel",""
